iteration,day_index,date,actual_customers,actual_revenue_entry,actual_revenue_consumables,actual_revenue_other,actual_total_revenue,actual_expenses_daily,actual_expenses_periodic,actual_total_expenses,daily_cashflow,cumulative_cashflow
9,686,2027-10-24,16,240,48,60,348,0,300,300,48,8619
9,687,2027-10-25,6,90,33,20,143,0,0,0,143,8762
9,688,2027-10-26,5,75,9,0,84,0,0,0,84,8846
9,689,2027-10-27,12,180,27,100,307,0,0,0,307,9153
9,690,2027-10-28,12,180,63,0,243,0,0,0,243,9396
9,691,2027-10-29,7,105,18,20,143,0,0,0,143,9539
9,692,2027-10-30,11,165,30,20,215,0,0,0,215,9754
9,693,2027-10-31,6,90,9,0,99,0,300,300,-201,9553
9,694,2027-11-01,14,210,30,40,280,0,6000,6000,-5720,3833
9,695,2027-11-02,18,270,54,140,464,0,0,0,464,4297
9,696,2027-11-03,2,30,3,20,53,0,0,0,53,4350
9,697,2027-11-04,12,180,33,20,233,0,0,0,233,4583
9,698,2027-11-05,12,180,57,40,277,0,0,0,277,4860
9,699,2027-11-06,14,210,45,20,275,0,0,0,275,5135
9,700,2027-11-07,6,90,24,40,154,0,300,300,-146,4989
9,701,2027-11-08,9,135,24,0,159,0,0,0,159,5148
9,702,2027-11-09,10,150,36,100,286,0,0,0,286,5434
9,703,2027-11-10,14,210,21,120,351,0,0,0,351,5785
9,704,2027-11-11,8,120,39,20,179,0,0,0,179,5964
9,705,2027-11-12,15,225,33,80,338,0,0,0,338,6302
9,706,2027-11-13,19,285,45,80,410,0,0,0,410,6712
9,707,2027-11-14,12,180,36,0,216,0,300,300,-84,6628
9,708,2027-11-15,11,165,36,120,321,0,0,0,321,6949
9,709,2027-11-16,8,120,27,0,147,0,0,0,147,7096
9,710,2027-11-17,9,135,36,20,191,0,0,0,191,7287
9,711,2027-11-18,11,165,36,0,201,0,0,0,201,7488
9,712,2027-11-19,8,120,12,80,212,0,0,0,212,7700
9,713,2027-11-20,12,180,30,60,270,0,0,0,270,7970
9,714,2027-11-21,13,195,39,220,454,0,300,300,154,8124
9,715,2027-11-22,18,270,39,60,369,0,0,0,369,8493
9,716,2027-11-23,10,150,48,60,258,0,0,0,258,8751
9,717,2027-11-24,0,0,0,0,0,0,0,0,0,8751
9,718,2027-11-25,9,135,33,40,208,0,0,0,208,8959
9,719,2027-11-26,15,225,42,20,287,0,0,0,287,9246
9,720,2027-11-27,14,210,48,80,338,0,0,0,338,9584
9,721,2027-11-28,12,180,36,40,256,0,300,300,-44,9540
9,722,2027-11-29,8,120,21,20,161,0,0,0,161,9701
9,723,2027-11-30,23,345,78,80,503,0,0,0,503,10204
9,724,2027-12-01,12,180,24,20,224,0,6000,6000,-5776,4428
9,725,2027-12-02,8,120,6,60,186,0,0,0,186,4614
9,726,2027-12-03,17,255,69,20,344,0,0,0,344,4958
9,727,2027-12-04,20,300,78,260,638,0,0,0,638,5596
9,728,2027-12-05,10,150,39,20,209,0,300,300,-91,5505
9,729,2027-12-06,11,165,30,40,235,0,0,0,235,5740
9,730,2027-12-07,15,225,36,80,341,0,0,0,341,6081
9,731,2027-12-08,12,180,57,140,377,0,0,0,377,6458
9,732,2027-12-09,11,165,57,180,402,0,0,0,402,6860
9,733,2027-12-10,12,180,36,140,356,0,0,0,356,7216
9,734,2027-12-11,15,225,60,80,365,0,0,0,365,7581
9,735,2027-12-12,8,120,39,20,179,0,300,300,-121,7460
9,736,2027-12-13,10,150,33,0,183,0,0,0,183,7643
9,737,2027-12-14,10,150,33,60,243,0,0,0,243,7886
9,738,2027-12-15,10,150,36,20,206,0,0,0,206,8092
9,739,2027-12-16,16,240,33,120,393,0,0,0,393,8485
9,740,2027-12-17,11,165,33,20,218,0,0,0,218,8703
9,741,2027-12-18,10,150,18,60,228,0,0,0,228,8931
9,742,2027-12-19,11,165,30,20,215,0,300,300,-85,8846
9,743,2027-12-20,10,150,18,20,188,0,0,0,188,9034
9,744,2027-12-21,16,240,84,140,464,0,0,0,464,9498
9,745,2027-12-22,12,180,42,60,282,0,0,0,282,9780
9,746,2027-12-23,12,180,24,60,264,0,0,0,264,10044
9,747,2027-12-24,21,315,63,20,398,0,0,0,398,10442
9,748,2027-12-25,28,420,99,120,639,0,0,0,639,11081
9,749,2027-12-26,19,285,54,200,539,0,300,300,239,11320
9,750,2027-12-27,17,255,51,80,386,0,0,0,386,11706
9,751,2027-12-28,20,300,102,80,482,0,0,0,482,12188
9,752,2027-12-29,13,195,48,20,263,0,0,0,263,12451
9,753,2027-12-30,20,300,51,40,391,0,0,0,391,12842
9,754,2027-12-31,22,330,42,240,612,0,0,0,612,13454
9,755,2028-01-01,12,180,54,120,354,0,13000,13000,-12646,808
9,756,2028-01-02,8,120,18,160,298,0,300,300,-2,806
9,757,2028-01-03,5,75,15,20,110,0,0,0,110,916
9,758,2028-01-04,11,165,21,20,206,0,0,0,206,1122
9,759,2028-01-05,16,240,66,140,446,0,0,0,446,1568
9,760,2028-01-06,11,165,51,40,256,0,0,0,256,1824
9,761,2028-01-07,12,180,36,40,256,0,0,0,256,2080
9,762,2028-01-08,13,195,36,80,311,0,0,0,311,2391
9,763,2028-01-09,8,120,36,0,156,0,300,300,-144,2247
9,764,2028-01-10,6,90,27,0,117,0,0,0,117,2364
9,765,2028-01-11,10,150,42,0,192,0,0,0,192,2556
9,766,2028-01-12,5,75,9,80,164,0,0,0,164,2720
9,767,2028-01-13,8,120,30,80,230,0,0,0,230,2950
9,768,2028-01-14,10,150,48,0,198,0,0,0,198,3148
9,769,2028-01-15,12,180,54,20,254,0,0,0,254,3402
9,770,2028-01-16,14,210,45,200,455,0,300,300,155,3557
9,771,2028-01-17,7,105,21,100,226,0,0,0,226,3783
9,772,2028-01-18,8,120,12,40,172,0,0,0,172,3955
9,773,2028-01-19,6,90,18,120,228,0,0,0,228,4183
9,774,2028-01-20,9,135,24,120,279,0,0,0,279,4462
9,775,2028-01-21,7,105,12,60,177,0,0,0,177,4639
9,776,2028-01-22,19,285,57,80,422,0,0,0,422,5061
9,777,2028-01-23,10,150,36,20,206,0,300,300,-94,4967
9,778,2028-01-24,1,15,0,40,55,0,0,0,55,5022
9,779,2028-01-25,10,150,18,40,208,0,0,0,208,5230
9,780,2028-01-26,14,210,36,0,246,0,0,0,246,5476
9,781,2028-01-27,12,180,51,0,231,0,0,0,231,5707
9,782,2028-01-28,15,225,42,20,287,0,0,0,287,5994
9,783,2028-01-29,10,150,33,100,283,0,0,0,283,6277
9,784,2028-01-30,5,75,9,20,104,0,300,300,-196,6081
9,785,2028-01-31,12,180,45,20,245,0,0,0,245,6326
9,786,2028-02-01,9,135,15,20,170,0,6000,6000,-5830,496
9,787,2028-02-02,5,75,12,0,87,0,0,0,87,583
9,788,2028-02-03,8,120,9,20,149,0,0,0,149,732
9,789,2028-02-04,10,150,27,80,257,0,0,0,257,989
9,790,2028-02-05,11,165,36,80,281,0,0,0,281,1270
9,791,2028-02-06,19,285,75,40,400,0,300,300,100,1370
9,792,2028-02-07,15,225,54,80,359,0,0,0,359,1729
9,793,2028-02-08,24,360,54,120,534,0,0,0,534,2263
9,794,2028-02-09,28,420,102,180,702,0,0,0,702,2965
9,795,2028-02-10,20,300,57,180,537,0,0,0,537,3502
9,796,2028-02-11,30,450,87,340,877,0,0,0,877,4379
9,797,2028-02-12,34,510,81,300,891,0,0,0,891,5270
9,798,2028-02-13,29,435,72,140,647,0,300,300,347,5617
9,799,2028-02-14,16,240,66,160,466,0,0,0,466,6083
9,800,2028-02-15,4,60,9,60,129,0,0,0,129,6212
9,801,2028-02-16,11,165,33,20,218,0,0,0,218,6430
9,802,2028-02-17,8,120,30,20,170,0,0,0,170,6600
9,803,2028-02-18,17,255,24,80,359,0,0,0,359,6959
9,804,2028-02-19,11,165,39,80,284,0,0,0,284,7243
9,805,2028-02-20,8,120,45,60,225,0,300,300,-75,7168
9,806,2028-02-21,9,135,30,120,285,0,0,0,285,7453
9,807,2028-02-22,15,225,45,220,490,0,0,0,490,7943
9,808,2028-02-23,20,300,60,160,520,0,0,0,520,8463
9,809,2028-02-24,12,180,39,20,239,0,0,0,239,8702
9,810,2028-02-25,14,210,39,100,349,0,0,0,349,9051
9,811,2028-02-26,17,255,63,20,338,0,0,0,338,9389
9,812,2028-02-27,17,255,60,120,435,0,300,300,135,9524
9,813,2028-02-28,7,105,15,80,200,0,0,0,200,9724
9,814,2028-02-29,6,90,18,60,168,0,0,0,168,9892
9,815,2028-03-01,13,195,30,140,365,0,6000,6000,-5635,4257
9,816,2028-03-02,15,225,48,60,333,0,0,0,333,4590
9,817,2028-03-03,13,195,36,80,311,0,0,0,311,4901
9,818,2028-03-04,15,225,54,40,319,0,0,0,319,5220
9,819,2028-03-05,6,90,21,0,111,0,300,300,-189,5031
9,820,2028-03-06,12,180,33,80,293,0,0,0,293,5324
9,821,2028-03-07,14,210,51,60,321,0,0,0,321,5645
9,822,2028-03-08,16,240,42,80,362,0,0,0,362,6007
9,823,2028-03-09,7,105,21,20,146,0,0,0,146,6153
9,824,2028-03-10,12,180,27,0,207,0,0,0,207,6360
9,825,2028-03-11,15,225,27,20,272,0,0,0,272,6632
9,826,2028-03-12,8,120,24,100,244,0,300,300,-56,6576
9,827,2028-03-13,1,15,0,20,35,0,0,0,35,6611
9,828,2028-03-14,8,120,36,20,176,0,0,0,176,6787
9,829,2028-03-15,10,150,30,100,280,0,0,0,280,7067
9,830,2028-03-16,10,150,42,40,232,0,0,0,232,7299
9,831,2028-03-17,11,165,30,20,215,0,0,0,215,7514
9,832,2028-03-18,14,210,54,60,324,0,0,0,324,7838
9,833,2028-03-19,9,135,36,120,291,0,300,300,-9,7829
9,834,2028-03-20,1,15,6,0,21,0,0,0,21,7850
9,835,2028-03-21,7,105,21,20,146,0,0,0,146,7996
9,836,2028-03-22,5,75,15,20,110,0,0,0,110,8106
9,837,2028-03-23,4,60,12,0,72,0,0,0,72,8178
9,838,2028-03-24,7,105,36,80,221,0,0,0,221,8399
9,839,2028-03-25,15,225,42,100,367,0,0,0,367,8766
9,840,2028-03-26,13,195,39,100,334,0,300,300,34,8800
9,841,2028-03-27,10,150,33,0,183,0,0,0,183,8983
9,842,2028-03-28,15,225,60,180,465,0,0,0,465,9448
9,843,2028-03-29,10,150,39,80,269,0,0,0,269,9717
9,844,2028-03-30,13,195,57,140,392,0,0,0,392,10109
9,845,2028-03-31,22,330,48,120,498,0,0,0,498,10607
9,846,2028-04-01,18,270,45,120,435,0,6000,6000,-5565,5042
9,847,2028-04-02,14,210,51,40,301,0,300,300,1,5043
9,848,2028-04-03,9,135,45,100,280,0,0,0,280,5323
9,849,2028-04-04,11,165,48,0,213,0,0,0,213,5536
9,850,2028-04-05,15,225,51,100,376,0,0,0,376,5912
9,851,2028-04-06,14,210,48,80,338,0,0,0,338,6250
9,852,2028-04-07,8,120,21,40,181,0,0,0,181,6431
9,853,2028-04-08,16,240,48,20,308,0,0,0,308,6739
9,854,2028-04-09,9,135,21,140,296,0,300,300,-4,6735
9,855,2028-04-10,4,60,12,60,132,0,0,0,132,6867
9,856,2028-04-11,10,150,45,100,295,0,0,0,295,7162
9,857,2028-04-12,15,225,42,60,327,0,0,0,327,7489
9,858,2028-04-13,11,165,21,160,346,0,0,0,346,7835
9,859,2028-04-14,7,105,18,0,123,0,0,0,123,7958
9,860,2028-04-15,13,195,51,40,286,0,0,0,286,8244
9,861,2028-04-16,10,150,30,20,200,0,300,300,-100,8144
9,862,2028-04-17,4,60,30,0,90,0,0,0,90,8234
9,863,2028-04-18,4,60,15,0,75,0,0,0,75,8309
9,864,2028-04-19,17,255,42,20,317,0,0,0,317,8626
9,865,2028-04-20,5,75,9,20,104,0,0,0,104,8730
9,866,2028-04-21,16,240,42,140,422,0,0,0,422,9152
9,867,2028-04-22,22,330,78,60,468,0,0,0,468,9620
9,868,2028-04-23,4,60,12,0,72,0,300,300,-228,9392
9,869,2028-04-24,8,120,27,80,227,0,0,0,227,9619
9,870,2028-04-25,4,60,21,0,81,0,0,0,81,9700
9,871,2028-04-26,10,150,30,60,240,0,0,0,240,9940
9,872,2028-04-27,10,150,30,0,180,0,0,0,180,10120
9,873,2028-04-28,19,285,57,80,422,0,0,0,422,10542
9,874,2028-04-29,7,105,15,40,160,0,0,0,160,10702
9,875,2028-04-30,9,135,27,80,242,0,300,300,-58,10644
9,876,2028-05-01,6,90,24,20,134,0,6000,6000,-5866,4778
9,877,2028-05-02,8,120,15,60,195,0,0,0,195,4973
9,878,2028-05-03,17,255,42,20,317,0,0,0,317,5290
9,879,2028-05-04,9,135,15,20,170,0,0,0,170,5460
9,880,2028-05-05,16,240,69,60,369,0,0,0,369,5829
9,881,2028-05-06,21,315,78,40,433,0,0,0,433,6262
9,882,2028-05-07,12,180,24,0,204,0,300,300,-96,6166
9,883,2028-05-08,12,180,48,40,268,0,0,0,268,6434
9,884,2028-05-09,0,0,0,0,0,0,0,0,0,6434
9,885,2028-05-10,14,210,57,260,527,0,0,0,527,6961
9,886,2028-05-11,12,180,48,40,268,0,0,0,268,7229
9,887,2028-05-12,23,345,87,120,552,0,0,0,552,7781
9,888,2028-05-13,16,240,51,80,371,0,0,0,371,8152
9,889,2028-05-14,11,165,42,60,267,0,300,300,-33,8119
9,890,2028-05-15,7,105,30,0,135,0,0,0,135,8254
9,891,2028-05-16,5,75,15,40,130,0,0,0,130,8384
9,892,2028-05-17,15,225,42,160,427,0,0,0,427,8811
9,893,2028-05-18,13,195,27,20,242,0,0,0,242,9053
9,894,2028-05-19,13,195,42,0,237,0,0,0,237,9290
9,895,2028-05-20,13,195,33,140,368,0,0,0,368,9658
9,896,2028-05-21,9,135,18,20,173,0,300,300,-127,9531
9,897,2028-05-22,7,105,15,100,220,0,0,0,220,9751
9,898,2028-05-23,14,210,78,0,288,0,0,0,288,10039
9,899,2028-05-24,9,135,33,80,248,0,0,0,248,10287
9,900,2028-05-25,13,195,24,80,299,0,0,0,299,10586
9,901,2028-05-26,17,255,21,160,436,0,0,0,436,11022
9,902,2028-05-27,18,270,42,40,352,0,0,0,352,11374
9,903,2028-05-28,15,225,48,120,393,0,300,300,93,11467
9,904,2028-05-29,10,150,39,40,229,0,0,0,229,11696
9,905,2028-05-30,6,90,24,60,174,0,0,0,174,11870
9,906,2028-05-31,10,150,21,100,271,0,0,0,271,12141
9,907,2028-06-01,16,240,45,160,445,0,6000,6000,-5555,6586
9,908,2028-06-02,16,240,51,20,311,0,0,0,311,6897
9,909,2028-06-03,14,210,48,100,358,0,0,0,358,7255
9,910,2028-06-04,15,225,45,140,410,0,300,300,110,7365
9,911,2028-06-05,1,15,0,0,15,0,0,0,15,7380
9,912,2028-06-06,16,240,30,60,330,0,0,0,330,7710
9,913,2028-06-07,6,90,6,60,156,0,0,0,156,7866
9,914,2028-06-08,12,180,27,80,287,0,0,0,287,8153
9,915,2028-06-09,14,210,18,100,328,0,0,0,328,8481
9,916,2028-06-10,10,150,27,100,277,0,0,0,277,8758
9,917,2028-06-11,11,165,30,0,195,0,300,300,-105,8653
9,918,2028-06-12,13,195,39,120,354,0,0,0,354,9007
9,919,2028-06-13,21,315,72,20,407,0,0,0,407,9414
9,920,2028-06-14,10,150,39,0,189,0,0,0,189,9603
9,921,2028-06-15,11,165,36,80,281,0,0,0,281,9884
9,922,2028-06-16,8,120,24,20,164,0,0,0,164,10048
9,923,2028-06-17,14,210,57,80,347,0,0,0,347,10395
9,924,2028-06-18,11,165,24,0,189,0,300,300,-111,10284
9,925,2028-06-19,10,150,39,40,229,0,0,0,229,10513
9,926,2028-06-20,6,90,9,20,119,0,0,0,119,10632
9,927,2028-06-21,12,180,27,120,327,0,0,0,327,10959
9,928,2028-06-22,12,180,33,20,233,0,0,0,233,11192
9,929,2028-06-23,18,270,45,120,435,0,0,0,435,11627
9,930,2028-06-24,19,285,60,140,485,0,0,0,485,12112
9,931,2028-06-25,8,120,24,80,224,0,300,300,-76,12036
9,932,2028-06-26,4,60,15,40,115,0,0,0,115,12151
9,933,2028-06-27,8,120,24,20,164,0,0,0,164,12315
9,934,2028-06-28,10,150,24,20,194,0,0,0,194,12509
9,935,2028-06-29,5,75,18,80,173,0,0,0,173,12682
9,936,2028-06-30,14,210,33,40,283,0,0,0,283,12965
9,937,2028-07-01,24,360,66,240,666,0,6000,6000,-5334,7631
9,938,2028-07-02,14,210,39,180,429,0,300,300,129,7760
9,939,2028-07-03,3,45,6,0,51,0,0,0,51,7811
9,940,2028-07-04,10,150,24,120,294,0,0,0,294,8105
9,941,2028-07-05,11,165,45,80,290,0,0,0,290,8395
9,942,2028-07-06,14,210,42,180,432,0,0,0,432,8827
9,943,2028-07-07,17,255,51,140,446,0,0,0,446,9273
9,944,2028-07-08,19,285,45,60,390,0,0,0,390,9663
9,945,2028-07-09,10,150,18,40,208,0,300,300,-92,9571
9,946,2028-07-10,13,195,45,80,320,0,0,0,320,9891
9,947,2028-07-11,17,255,60,120,435,0,0,0,435,10326
9,948,2028-07-12,10,150,33,240,423,0,0,0,423,10749
9,949,2028-07-13,15,225,30,100,355,0,0,0,355,11104
9,950,2028-07-14,15,225,45,80,350,0,0,0,350,11454
9,951,2028-07-15,19,285,72,160,517,0,0,0,517,11971
9,952,2028-07-16,12,180,42,20,242,0,300,300,-58,11913
9,953,2028-07-17,7,105,27,40,172,0,0,0,172,12085
9,954,2028-07-18,13,195,36,80,311,0,0,0,311,12396
9,955,2028-07-19,17,255,69,40,364,0,0,0,364,12760
9,956,2028-07-20,11,165,21,60,246,0,0,0,246,13006
9,957,2028-07-21,24,360,81,100,541,0,0,0,541,13547
9,958,2028-07-22,16,240,33,40,313,0,0,0,313,13860
9,959,2028-07-23,16,240,60,180,480,0,300,300,180,14040
9,960,2028-07-24,10,150,24,80,254,0,0,0,254,14294
9,961,2028-07-25,12,180,21,200,401,0,0,0,401,14695
9,962,2028-07-26,10,150,18,40,208,0,0,0,208,14903
9,963,2028-07-27,16,240,39,60,339,0,0,0,339,15242
9,964,2028-07-28,16,240,42,100,382,0,0,0,382,15624
9,965,2028-07-29,19,285,60,240,585,0,0,0,585,16209
9,966,2028-07-30,15,225,60,100,385,0,300,300,85,16294
9,967,2028-07-31,10,150,33,40,223,0,0,0,223,16517
9,968,2028-08-01,19,285,60,20,365,0,6000,6000,-5635,10882
9,969,2028-08-02,13,195,39,40,274,0,0,0,274,11156
9,970,2028-08-03,16,240,60,20,320,0,0,0,320,11476
9,971,2028-08-04,11,165,30,40,235,0,0,0,235,11711
9,972,2028-08-05,19,285,39,220,544,0,0,0,544,12255
9,973,2028-08-06,7,105,12,20,137,0,300,300,-163,12092
9,974,2028-08-07,1,15,3,0,18,0,0,0,18,12110
9,975,2028-08-08,7,105,21,20,146,0,0,0,146,12256
9,976,2028-08-09,4,60,12,0,72,0,0,0,72,12328
9,977,2028-08-10,11,165,24,180,369,0,0,0,369,12697
9,978,2028-08-11,20,300,81,80,461,0,0,0,461,13158
9,979,2028-08-12,18,270,63,80,413,0,0,0,413,13571
9,980,2028-08-13,5,75,18,100,193,0,300,300,-107,13464
9,981,2028-08-14,11,165,45,40,250,0,0,0,250,13714
9,982,2028-08-15,11,165,24,100,289,0,0,0,289,14003
9,983,2028-08-16,11,165,39,60,264,0,0,0,264,14267
9,984,2028-08-17,11,165,33,60,258,0,0,0,258,14525
9,985,2028-08-18,14,210,42,0,252,0,0,0,252,14777
9,986,2028-08-19,13,195,36,120,351,0,0,0,351,15128
9,987,2028-08-20,16,240,63,80,383,0,300,300,83,15211
9,988,2028-08-21,17,255,66,160,481,0,0,0,481,15692
9,989,2028-08-22,10,150,18,20,188,0,0,0,188,15880
9,990,2028-08-23,12,180,57,40,277,0,0,0,277,16157
9,991,2028-08-24,11,165,39,20,224,0,0,0,224,16381
9,992,2028-08-25,14,210,63,60,333,0,0,0,333,16714
9,993,2028-08-26,22,330,87,200,617,0,0,0,617,17331
9,994,2028-08-27,13,195,45,20,260,0,300,300,-40,17291
9,995,2028-08-28,2,30,3,0,33,0,0,0,33,17324
9,996,2028-08-29,13,195,57,0,252,0,0,0,252,17576
9,997,2028-08-30,9,135,39,0,174,0,0,0,174,17750
9,998,2028-08-31,10,150,60,80,290,0,0,0,290,18040
9,999,2028-09-01,9,135,24,40,199,0,6000,6000,-5801,12239
9,1000,2028-09-02,14,210,42,40,292,0,0,0,292,12531
9,1001,2028-09-03,10,150,18,120,288,0,300,300,-12,12519
9,1002,2028-09-04,1,15,3,40,58,0,0,0,58,12577
9,1003,2028-09-05,5,75,30,40,145,0,0,0,145,12722
9,1004,2028-09-06,3,45,12,0,57,0,0,0,57,12779
9,1005,2028-09-07,7,105,21,40,166,0,0,0,166,12945
9,1006,2028-09-08,3,45,6,0,51,0,0,0,51,12996
9,1007,2028-09-09,13,195,48,140,383,0,0,0,383,13379
9,1008,2028-09-10,12,180,39,200,419,0,300,300,119,13498
9,1009,2028-09-11,2,30,12,0,42,0,0,0,42,13540
9,1010,2028-09-12,7,105,12,0,117,0,0,0,117,13657
9,1011,2028-09-13,2,30,3,0,33,0,0,0,33,13690
9,1012,2028-09-14,4,60,18,20,98,0,0,0,98,13788
9,1013,2028-09-15,10,150,30,20,200,0,0,0,200,13988
9,1014,2028-09-16,18,270,87,120,477,0,0,0,477,14465
9,1015,2028-09-17,11,165,42,140,347,0,300,300,47,14512
9,1016,2028-09-18,13,195,21,100,316,0,0,0,316,14828
9,1017,2028-09-19,10,150,36,80,266,0,0,0,266,15094
9,1018,2028-09-20,16,240,72,20,332,0,0,0,332,15426
9,1019,2028-09-21,8,120,27,60,207,0,0,0,207,15633
9,1020,2028-09-22,5,75,18,60,153,0,0,0,153,15786
9,1021,2028-09-23,15,225,39,80,344,0,0,0,344,16130
9,1022,2028-09-24,9,135,24,0,159,0,300,300,-141,15989
9,1023,2028-09-25,1,15,3,0,18,0,0,0,18,16007
9,1024,2028-09-26,12,180,36,20,236,0,0,0,236,16243
9,1025,2028-09-27,9,135,24,100,259,0,0,0,259,16502
9,1026,2028-09-28,14,210,57,40,307,0,0,0,307,16809
9,1027,2028-09-29,19,285,45,40,370,0,0,0,370,17179
9,1028,2028-09-30,16,240,57,0,297,0,0,0,297,17476
9,1029,2028-10-01,10,150,27,0,177,0,6300,6300,-6123,11353
9,1030,2028-10-02,9,135,48,60,243,0,0,0,243,11596
9,1031,2028-10-03,18,270,39,100,409,0,0,0,409,12005
9,1032,2028-10-04,18,270,69,100,439,0,0,0,439,12444
9,1033,2028-10-05,12,180,36,80,296,0,0,0,296,12740
9,1034,2028-10-06,9,135,27,60,222,0,0,0,222,12962
9,1035,2028-10-07,17,255,21,80,356,0,0,0,356,13318
9,1036,2028-10-08,11,165,18,60,243,0,300,300,-57,13261
9,1037,2028-10-09,12,180,36,0,216,0,0,0,216,13477
9,1038,2028-10-10,11,165,48,60,273,0,0,0,273,13750
9,1039,2028-10-11,12,180,36,180,396,0,0,0,396,14146
9,1040,2028-10-12,9,135,27,80,242,0,0,0,242,14388
9,1041,2028-10-13,17,255,45,80,380,0,0,0,380,14768
9,1042,2028-10-14,14,210,39,100,349,0,0,0,349,15117
9,1043,2028-10-15,18,270,51,160,481,0,300,300,181,15298
9,1044,2028-10-16,7,105,9,0,114,0,0,0,114,15412
9,1045,2028-10-17,12,180,42,100,322,0,0,0,322,15734
9,1046,2028-10-18,6,90,39,60,189,0,0,0,189,15923
9,1047,2028-10-19,9,135,24,120,279,0,0,0,279,16202
9,1048,2028-10-20,12,180,33,60,273,0,0,0,273,16475
9,1049,2028-10-21,10,150,33,20,203,0,0,0,203,16678
9,1050,2028-10-22,19,285,78,60,423,0,300,300,123,16801
9,1051,2028-10-23,8,120,12,20,152,0,0,0,152,16953
9,1052,2028-10-24,12,180,21,80,281,0,0,0,281,17234
9,1053,2028-10-25,12,180,24,200,404,0,0,0,404,17638
9,1054,2028-10-26,14,210,42,120,372,0,0,0,372,18010
9,1055,2028-10-27,8,120,18,60,198,0,0,0,198,18208
9,1056,2028-10-28,12,180,45,60,285,0,0,0,285,18493
9,1057,2028-10-29,5,75,24,20,119,0,300,300,-181,18312
9,1058,2028-10-30,8,120,36,120,276,0,0,0,276,18588
9,1059,2028-10-31,8,120,15,40,175,0,0,0,175,18763
9,1060,2028-11-01,2,30,3,0,33,0,6000,6000,-5967,12796
9,1061,2028-11-02,7,105,9,0,114,0,0,0,114,12910
9,1062,2028-11-03,19,285,51,60,396,0,0,0,396,13306
9,1063,2028-11-04,22,330,63,160,553,0,0,0,553,13859
9,1064,2028-11-05,10,150,33,80,263,0,300,300,-37,13822
9,1065,2028-11-06,0,0,0,0,0,0,0,0,0,13822
9,1066,2028-11-07,5,75,15,20,110,0,0,0,110,13932
9,1067,2028-11-08,9,135,6,0,141,0,0,0,141,14073
9,1068,2028-11-09,13,195,30,40,265,0,0,0,265,14338
9,1069,2028-11-10,16,240,33,140,413,0,0,0,413,14751
9,1070,2028-11-11,13,195,42,40,277,0,0,0,277,15028
9,1071,2028-11-12,10,150,51,20,221,0,300,300,-79,14949
9,1072,2028-11-13,18,270,42,140,452,0,0,0,452,15401
9,1073,2028-11-14,16,240,60,20,320,0,0,0,320,15721
9,1074,2028-11-15,2,30,0,0,30,0,0,0,30,15751
9,1075,2028-11-16,18,270,48,40,358,0,0,0,358,16109
9,1076,2028-11-17,12,180,30,20,230,0,0,0,230,16339
9,1077,2028-11-18,12,180,42,80,302,0,0,0,302,16641
9,1078,2028-11-19,8,120,21,60,201,0,300,300,-99,16542
9,1079,2028-11-20,10,150,30,40,220,0,0,0,220,16762
9,1080,2028-11-21,17,255,60,120,435,0,0,0,435,17197
9,1081,2028-11-22,14,210,36,20,266,0,0,0,266,17463
9,1082,2028-11-23,10,150,24,100,274,0,0,0,274,17737
9,1083,2028-11-24,20,300,66,260,626,0,0,0,626,18363
9,1084,2028-11-25,14,210,48,140,398,0,0,0,398,18761
9,1085,2028-11-26,19,285,42,160,487,0,300,300,187,18948
9,1086,2028-11-27,10,150,21,60,231,0,0,0,231,19179
9,1087,2028-11-28,9,135,39,160,334,0,0,0,334,19513
9,1088,2028-11-29,12,180,48,20,248,0,0,0,248,19761
9,1089,2028-11-30,16,240,33,20,293,0,0,0,293,20054
9,1090,2028-12-01,16,240,39,60,339,0,6000,6000,-5661,14393
9,1091,2028-12-02,13,195,45,40,280,0,0,0,280,14673
9,1092,2028-12-03,7,105,36,80,221,0,300,300,-79,14594
9,1093,2028-12-04,3,45,12,20,77,0,0,0,77,14671
9,1094,2028-12-05,13,195,30,120,345,0,0,0,345,15016
9,1095,2028-12-06,8,120,21,140,281,0,0,0,281,15297
10,1,2025-12-08,4,60,0,20,80,0,0,0,80,80
10,2,2025-12-09,3,45,15,60,120,0,0,0,120,200
10,3,2025-12-10,9,135,9,40,184,0,0,0,184,384
10,4,2025-12-11,17,255,48,140,443,0,0,0,443,827
10,5,2025-12-12,13,195,39,20,254,0,0,0,254,1081
10,6,2025-12-13,7,105,12,20,137,0,0,0,137,1218
10,7,2025-12-14,16,240,57,60,357,0,300,300,57,1275
10,8,2025-12-15,12,180,33,20,233,0,0,0,233,1508
10,9,2025-12-16,5,75,3,0,78,0,0,0,78,1586
10,10,2025-12-17,7,105,21,20,146,0,0,0,146,1732
10,11,2025-12-18,11,165,30,100,295,0,0,0,295,2027
10,12,2025-12-19,19,285,72,80,437,0,0,0,437,2464
10,13,2025-12-20,28,420,63,180,663,0,0,0,663,3127
10,14,2025-12-21,16,240,33,200,473,0,300,300,173,3300
10,15,2025-12-22,17,255,54,140,449,0,0,0,449,3749
10,16,2025-12-23,22,330,63,320,713,0,0,0,713,4462
10,17,2025-12-24,15,225,60,0,285,0,0,0,285,4747
10,18,2025-12-25,24,360,54,160,574,0,0,0,574,5321
